-9.975 0 0
-9.925 0 0
-9.875 0 0
-9.825 0 0
-9.775 0 0
-9.725 0 0
-9.675 0 0
-9.625 0 0
-9.575 0 0
-9.525 0 0
-9.475 0 0
-9.425 0 0
-9.375 0 0
-9.325 0 0
-9.275 0 0
-9.225 0 0
-9.175 0 0
-9.125 0 0
-9.075 0 0
-9.025 0 0
-8.975 0 0
-8.925 0 0
-8.875 0 0
-8.825 0 0
-8.775 0 0
-8.725 0 0
-8.675 0 0
-8.625 0 0
-8.575 0 0
-8.525 0 0
-8.475 0 0
-8.425 0 0
-8.375 0 0
-8.325 0 0
-8.275 0 0
-8.225 0 0
-8.175 0 0
-8.125 0 0
-8.075 0 0
-8.025 0 0
-7.975 0 0
-7.925 0 0
-7.875 0 0
-7.825 0 0
-7.775 0 0
-7.725 0 0
-7.675 0 0
-7.625 0 0
-7.575 0 0
-7.525 0 0
-7.475 0 0
-7.425 0 0
-7.375 0 0
-7.325 0 0
-7.275 0 0
-7.225 0 0
-7.175 0 0
-7.125 0 0
-7.075 0 0
-7.025 0 0
-6.975 0 0
-6.925 0 0
-6.875 0 0
-6.825 0 0
-6.775 0 0
-6.725 0 0
-6.675 0 0
-6.625 0 0
-6.575 0 0
-6.525 0 0
-6.475 0 0
-6.425 0 0
-6.375 0 0
-6.325 0 0
-6.275 0 0
-6.225 0 0
-6.175 0 0
-6.125 0 0
-6.075 0 0
-6.025 0 0
-5.975 0 0
-5.925 0 0
-5.875 0 0
-5.825 0 0
-5.775 0 0
-5.725 0 0
-5.675 0 0
-5.625 0 0
-5.575 0 0
-5.525 0 0
-5.475 0 0
-5.425 0 0
-5.375 0 0
-5.325 0 0
-5.275 0 0
-5.225 0 0
-5.175 0 0
-5.125 0 0
-5.075 0 0
-5.025 0 0
-4.975 0 0
-4.925 0 0
-4.875 0 0
-4.825 0 0
-4.775 0 0
-4.725 0 0
-4.675 0 0
-4.625 0 0
-4.575 0 0
-4.525 0 0
-4.475 0 0
-4.425 0 0
-4.375 0 0
-4.325 0 0
-4.275 0 0
-4.225 0 0
-4.175 0 0
-4.125 0 0
-4.075 0 0
-4.025 0 0
-3.975 0 0
-3.925 0 0
-3.875 0 0
-3.825 0 0
-3.775 0 0
-3.725 0 0
-3.675 0 0
-3.625 0 0
-3.575 0 0
-3.525 0 0
-3.475 0 0
-3.425 0 0
-3.375 0 0
-3.325 0 0
-3.275 0 0
-3.225 0 0
-3.175 0 0
-3.125 0 0
-3.075 0 0
-3.025 0 0
-2.975 0 0
-2.925 0 0
-2.875 0 0
-2.825 0 0
-2.775 0 0
-2.725 1.72414e-05 1.68048e-05
-2.675 8.62069e-06 8.40241e-06
-2.625 5.17241e-05 2.75323e-05
-2.575 6.89655e-05 5.22957e-05
-2.525 7.75862e-05 3.54917e-05
-2.475 0.000137931 3.57525e-05
-2.425 0.000318966 6.24926e-05
-2.375 0.000551724 0.000104591
-2.325 0.00111207 0.00015918
-2.275 0.00158621 0.000172672
-2.225 0.00289655 0.000273046
-2.175 0.00458621 0.000363993
-2.125 0.0072931 0.000454875
-2.075 0.0105345 0.00050707
-2.025 0.015569 0.000730178
-1.975 0.0223966 0.000706886
-1.925 0.0312759 0.000930667
-1.875 0.0427414 0.00129625
-1.825 0.0579828 0.00118922
-1.775 0.075819 0.00138441
-1.725 0.0956983 0.00170888
-1.675 0.116147 0.00233687
-1.625 0.141224 0.00250881
-1.575 0.166767 0.00280619
-1.525 0.197397 0.00300208
-1.475 0.225897 0.00305391
-1.425 0.251 0.00332662
-1.375 0.278207 0.00335061
-1.325 0.302302 0.004021
-1.275 0.320741 0.00450276
-1.225 0.339112 0.00473128
-1.175 0.35525 0.00358429
-1.125 0.36925 0.00342037
-1.075 0.376741 0.00424034
-1.025 0.377155 0.00360278
-0.975 0.380284 0.00411246
-0.925 0.372569 0.00411914
-0.875 0.369474 0.00407089
-0.825 0.361431 0.00406886
-0.775 0.34781 0.00333419
-0.725 0.337112 0.00256378
-0.675 0.325672 0.0034324
-0.625 0.313586 0.00283532
-0.575 0.302526 0.00255906
-0.525 0.289759 0.00243144
-0.475 0.277293 0.00313585
-0.425 0.268397 0.00208032
-0.375 0.257414 0.00254049
-0.325 0.253069 0.00224299
-0.275 0.245638 0.00247464
-0.225 0.23675 0.0023952
-0.175 0.227897 0.00129824
-0.125 0.225474 0.00196789
-0.075 0.217974 0.0021485
-0.025 0.219612 0.00217162
0.025 0.220491 0.00162043
0.075 0.216526 0.00119298
0.125 0.221534 0.00174368
0.175 0.226103 0.00195256
0.225 0.22975 0.00226458
0.275 0.23825 0.0022889
0.325 0.241552 0.0029256
0.375 0.253569 0.00328167
0.425 0.264207 0.00280053
0.475 0.276233 0.00294228
0.525 0.288612 0.00320174
0.575 0.299388 0.00350682
0.625 0.313698 0.00347621
0.675 0.326931 0.0030236
0.725 0.337629 0.00310407
0.775 0.354241 0.00308195
0.825 0.358371 0.00352677
0.875 0.36906 0.00385433
0.925 0.375026 0.00323353
0.975 0.376888 0.00425697
1.025 0.378733 0.00405442
1.075 0.373879 0.00394156
1.125 0.369543 0.00452423
1.175 0.358284 0.00493814
1.225 0.345793 0.00413729
1.275 0.320414 0.00376892
1.325 0.302241 0.00357388
1.375 0.280871 0.00367681
1.425 0.250793 0.00289351
1.475 0.224207 0.00293846
1.525 0.195034 0.00297913
1.575 0.166379 0.00241816
1.625 0.141828 0.00202919
1.675 0.115948 0.00193352
1.725 0.0927069 0.00171485
1.775 0.075 0.00161743
1.825 0.0590862 0.00127854
1.875 0.0444483 0.00101911
1.925 0.0316983 0.00085456
1.975 0.0220086 0.000658033
2.025 0.0156293 0.000577042
2.075 0.0109138 0.000475796
2.125 0.00737069 0.000391625
2.175 0.0042931 0.000236685
2.225 0.00288793 0.000258009
2.275 0.00193966 0.000225419
2.325 0.0012069 0.000163111
2.375 0.000508621 9.16189e-05
2.425 0.00037931 9.87436e-05
2.475 0.000181034 4.47529e-05
2.525 4.31034e-05 2.06717e-05
2.575 1.72414e-05 1.15659e-05
2.625 8.62069e-06 8.40241e-06
2.675 8.62069e-06 8.40241e-06
2.725 0 0
2.775 0 0
2.825 0 0
2.875 0 0
2.925 0 0
2.975 0 0
3.025 0 0
3.075 0 0
3.125 0 0
3.175 0 0
3.225 0 0
3.275 0 0
3.325 0 0
3.375 0 0
3.425 0 0
3.475 0 0
3.525 0 0
3.575 0 0
3.625 0 0
3.675 0 0
3.725 0 0
3.775 0 0
3.825 0 0
3.875 0 0
3.925 0 0
3.975 0 0
4.025 0 0
4.075 0 0
4.125 0 0
4.175 0 0
4.225 0 0
4.275 0 0
4.325 0 0
4.375 0 0
4.425 0 0
4.475 0 0
4.525 0 0
4.575 0 0
4.625 0 0
4.675 0 0
4.725 0 0
4.775 0 0
4.825 0 0
4.875 0 0
4.925 0 0
4.975 0 0
5.025 0 0
5.075 0 0
5.125 0 0
5.175 0 0
5.225 0 0
5.275 0 0
5.325 0 0
5.375 0 0
5.425 0 0
5.475 0 0
5.525 0 0
5.575 0 0
5.625 0 0
5.675 0 0
5.725 0 0
5.775 0 0
5.825 0 0
5.875 0 0
5.925 0 0
5.975 0 0
6.025 0 0
6.075 0 0
6.125 0 0
6.175 0 0
6.225 0 0
6.275 0 0
6.325 0 0
6.375 0 0
6.425 0 0
6.475 0 0
6.525 0 0
6.575 0 0
6.625 0 0
6.675 0 0
6.725 0 0
6.775 0 0
6.825 0 0
6.875 0 0
6.925 0 0
6.975 0 0
7.025 0 0
7.075 0 0
7.125 0 0
7.175 0 0
7.225 0 0
7.275 0 0
7.325 0 0
7.375 0 0
7.425 0 0
7.475 0 0
7.525 0 0
7.575 0 0
7.625 0 0
7.675 0 0
7.725 0 0
7.775 0 0
7.825 0 0
7.875 0 0
7.925 0 0
7.975 0 0
8.025 0 0
8.075 0 0
8.125 0 0
8.175 0 0
8.225 0 0
8.275 0 0
8.325 0 0
8.375 0 0
8.425 0 0
8.475 0 0
8.525 0 0
8.575 0 0
8.625 0 0
8.675 0 0
8.725 0 0
8.775 0 0
8.825 0 0
8.875 0 0
8.925 0 0
8.975 0 0
9.025 0 0
9.075 0 0
9.125 0 0
9.175 0 0
9.225 0 0
9.275 0 0
9.325 0 0
9.375 0 0
9.425 0 0
9.475 0 0
9.525 0 0
9.575 0 0
9.625 0 0
9.675 0 0
9.725 0 0
9.775 0 0
9.825 0 0
9.875 0 0
9.925 0 0
9.975 0 0
